exemplar,aalbes,aardbei,abrikoos,ananas,appel,banaan,bosbes,braambessen,citroen,clementine,dadels,druif,framboos,kers,kiwi,kokosnoot,limoen,lychee,mango,meloen,nectarine,papaya,passievrucht,peer,perzik,pompelmoes,pompoen,pruim,sinaasappel,vijg
kokosnoot,0.3433333333333333,0.2566666666666667,0.37666666666666665,0.5633333333333334,0.35,0.30333333333333334,0.26,0.31666666666666665,0.37,0.33999999999999997,0.31,0.32,0.2833333333333333,0.31,0.4633333333333334,1.0,0.51,0.4033333333333333,0.4133333333333334,0.44000000000000006,0.35333333333333333,0.5928571428571429,0.43,0.2733333333333333,0.38666666666666666,0.42666666666666664,0.3,0.37666666666666665,0.35333333333333333,0.36333333333333334
limoen,0.36333333333333334,0.35,0.47333333333333333,0.31666666666666665,0.45666666666666667,0.36666666666666664,0.29,0.35,0.7366666666666666,0.5133333333333334,0.3933333333333333,0.36333333333333334,0.3933333333333333,0.35,0.4633333333333334,0.51,1.0,0.45666666666666667,0.4666666666666667,0.45999999999999996,0.5133333333333334,0.4821428571428571,0.45999999999999996,0.41,0.45999999999999996,0.5133333333333334,0.31,0.4666666666666667,0.6333333333333333,0.42666666666666664
lychee,0.4633333333333334,0.44666666666666666,0.4666666666666667,0.42000000000000004,0.33333333333333337,0.27666666666666667,0.44666666666666666,0.39666666666666667,0.5766666666666667,0.33666666666666667,0.5700000000000001,0.5533333333333333,0.5133333333333334,0.4633333333333334,0.51,0.4033333333333333,0.45666666666666667,1.0,0.4766666666666667,0.44000000000000006,0.4333333333333333,0.43571428571428567,0.5166666666666667,0.38666666666666666,0.39666666666666667,0.42666666666666664,0.2866666666666667,0.4633333333333334,0.38333333333333336,0.5566666666666666
mango,0.31666666666666665,0.37333333333333335,0.5,0.3466666666666667,0.49000000000000005,0.33333333333333337,0.29,0.2733333333333333,0.45666666666666667,0.4133333333333334,0.38,0.39,0.38,0.33999999999999997,0.44000000000000006,0.4133333333333334,0.4666666666666667,0.4766666666666667,1.0,0.49000000000000005,0.5366666666666666,0.5535714285714286,0.5233333333333333,0.4066666666666666,0.5733333333333334,0.45999999999999996,0.36666666666666664,0.5233333333333333,0.49000000000000005,0.48
meloen,0.29333333333333333,0.37666666666666665,0.5166666666666667,0.4633333333333334,0.48,0.38666666666666666,0.32666666666666666,0.26666666666666666,0.5433333333333333,0.3433333333333333,0.4066666666666666,0.36,0.32333333333333336,0.37,0.39,0.44000000000000006,0.45999999999999996,0.44000000000000006,0.49000000000000005,1.0,0.5233333333333333,0.5928571428571429,0.47000000000000003,0.49333333333333335,0.6166666666666667,0.5599999999999999,0.5,0.55,0.54,0.4966666666666667
nectarine,0.35333333333333333,0.4133333333333334,0.7033333333333334,0.41,0.6066666666666667,0.39,0.35333333333333333,0.3466666666666667,0.5733333333333334,0.5,0.43666666666666665,0.4033333333333333,0.3466666666666667,0.4,0.47000000000000003,0.35333333333333333,0.5133333333333334,0.4333333333333333,0.5366666666666666,0.5233333333333333,1.0,0.5035714285714286,0.5466666666666666,0.44333333333333336,0.7066666666666667,0.5366666666666666,0.38,0.6366666666666666,0.6166666666666667,0.44000000000000006
papaya,0.41785714285714287,0.35,0.625,0.5035714285714286,0.42142857142857143,0.325,0.41785714285714287,0.36428571428571427,0.41785714285714287,0.44642857142857145,0.38571428571428573,0.47857142857142854,0.5,0.4642857142857143,0.5678571428571428,0.5928571428571429,0.4821428571428571,0.43571428571428567,0.5535714285714286,0.5928571428571429,0.5035714285714286,1.0,0.5035714285714286,0.5321428571428571,0.4714285714285714,0.5214285714285715,0.3464285714285714,0.5178571428571429,0.4928571428571429,0.45
passievrucht,0.4133333333333334,0.37333333333333335,0.45666666666666667,0.3433333333333333,0.42000000000000004,0.33999999999999997,0.32999999999999996,0.33999999999999997,0.5166666666666667,0.38333333333333336,0.44666666666666666,0.43,0.38333333333333336,0.4066666666666666,0.5366666666666666,0.43,0.45999999999999996,0.5166666666666667,0.5233333333333333,0.47000000000000003,0.5466666666666666,0.5035714285714286,1.0,0.4033333333333333,0.49000000000000005,0.44666666666666666,0.3066666666666667,0.44333333333333336,0.5166666666666667,0.5
peer,0.27666666666666667,0.31333333333333335,0.5166666666666667,0.38,0.6666666666666667,0.4133333333333334,0.33333333333333337,0.32,0.37333333333333335,0.32666666666666666,0.4833333333333333,0.3566666666666667,0.38,0.37333333333333335,0.4666666666666667,0.2733333333333333,0.41,0.38666666666666666,0.4066666666666666,0.49333333333333335,0.44333333333333336,0.5321428571428571,0.36333333333333334,1.0,0.5333333333333333,0.47000000000000003,0.27666666666666667,0.5133333333333334,0.5066666666666666,0.5033333333333333
perzik,0.3,0.36333333333333334,0.7733333333333333,0.39666666666666667,0.5366666666666666,0.37666666666666665,0.32999999999999996,0.36,0.45999999999999996,0.5033333333333333,0.4033333333333333,0.43,0.44666666666666666,0.45666666666666667,0.5700000000000001,0.38666666666666666,0.45999999999999996,0.39666666666666667,0.5733333333333334,0.6166666666666667,0.7066666666666667,0.4714285714285714,0.49000000000000005,0.4966666666666667,1.0,0.58,0.39666666666666667,0.6233333333333333,0.5433333333333333,0.45
pompelmoes,0.3,0.3433333333333333,0.44333333333333336,0.37666666666666665,0.44000000000000006,0.3,0.33333333333333337,0.32333333333333336,0.6366666666666666,0.4966666666666667,0.39,0.48666666666666664,0.3433333333333333,0.29333333333333333,0.4166666666666667,0.42666666666666664,0.5133333333333334,0.42666666666666664,0.45999999999999996,0.5599999999999999,0.5366666666666666,0.5214285714285715,0.44666666666666666,0.47000000000000003,0.54,1.0,0.45666666666666667,0.4033333333333333,0.76,0.44333333333333336
pompoen,0.23666666666666666,0.22666666666666666,0.29333333333333333,0.3933333333333333,0.38666666666666666,0.29333333333333333,0.2733333333333333,0.24666666666666667,0.38333333333333336,0.37333333333333335,0.25,0.2533333333333333,0.2566666666666667,0.24333333333333332,0.2866666666666667,0.3,0.31,0.2866666666666667,0.36666666666666664,0.5,0.38,0.3464285714285714,0.3066666666666667,0.27666666666666667,0.39666666666666667,0.44666666666666666,1.0,0.3433333333333333,0.41,0.2633333333333333
pruim,0.42333333333333334,0.38666666666666666,0.7566666666666666,0.31333333333333335,0.54,0.31,0.45666666666666667,0.4133333333333334,0.4633333333333334,0.45,0.6433333333333333,0.5700000000000001,0.4033333333333333,0.5033333333333333,0.5133333333333334,0.37666666666666665,0.4666666666666667,0.4633333333333334,0.5233333333333333,0.55,0.6366666666666666,0.5178571428571429,0.44333333333333336,0.5133333333333334,0.6233333333333333,0.4033333333333333,0.3066666666666667,1.0,0.58,0.65
sinaasappel,0.2966666666666667,0.32999999999999996,0.53,0.42000000000000004,0.6066666666666667,0.42000000000000004,0.3466666666666667,0.30333333333333334,0.7066666666666667,0.6566666666666666,0.4,0.33999999999999997,0.3566666666666667,0.3933333333333333,0.4133333333333334,0.35333333333333333,0.6333333333333333,0.38333333333333336,0.49000000000000005,0.54,0.6166666666666667,0.4928571428571429,0.5166666666666667,0.5066666666666666,0.5433333333333333,0.76,0.41,0.5433333333333333,1.0,0.51
vijg,0.43,0.43666666666666665,0.5733333333333334,0.32666666666666666,0.4533333333333333,0.33666666666666667,0.44666666666666666,0.3433333333333333,0.45666666666666667,0.3566666666666667,0.76,0.6033333333333333,0.42000000000000004,0.45,0.48666666666666664,0.36333333333333334,0.42666666666666664,0.5566666666666666,0.48,0.4966666666666667,0.44000000000000006,0.45,0.5,0.5033333333333333,0.45,0.44333333333333336,0.2633333333333333,0.65,0.51,1.0
